sensitivity_id,split_seed,target,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,engineering_status,model_family,grid_id,parameters,score_source,training_patients,selected_group_count,selected_groups,selected_column_count,selected_column_names,fit_seconds
S02_ON_OFF,4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,catboost,1,"{""auto_class_weights"": ""Balanced"", ""depth"": 4, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",predict_proba,728,13,Age | BMI | DOPTHERST | DXTREMOR | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | Years_since_PD_diagnosis,28,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes,1.297976583999116
S02_ON_OFF,4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,not_applicable,rbf_svc,3,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.01}",predict_proba,230,12,ANYFAMPD | DOMSIDE | DXRIGID | FEATPOSHYP | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1URIN | SCAU14 | Years_since_PD_diagnosis,32,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | NQ_GAUSSIAN_REVISION | NP1URIN | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.10448708300100407
S02_ON_OFF,5,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,8,ANYFAMPD | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1CNST | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.3035510419977072
S02_ON_OFF,5,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,11,ANYFAMPD | DOPTHERST | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1CNST | NP1RTOT | NP1URIN | Years_since_PD_diagnosis,26,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.2858660419988155
S02_ON_OFF,5,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,rbf_svc,12,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}",predict_proba,230,10,GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1RTOT | NP1SLPD | SCAU14 | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE,0.15211474999887287
S02_ON_OFF,6,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,19,ANYFAMPD | Age | DOPTHERST | DXBRADY | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | SCAU16 | Years_since_PD_diagnosis,38,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.460672708999482
S02_ON_OFF,6,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,extra_trees,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,16,Age | BMI | DOPTHERST | DXBRADY | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1URIN | SCAU16 | Years_since_PD_diagnosis,31,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.2147949999998673
S02_ON_OFF,6,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,random_forest,5,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,14,ANYFAMPD | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | Years_since_PD_diagnosis,29,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.3376399999979185
S02_ON_OFF,7,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,8,ANYFAMPD | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1RTOT | Years_since_PD_diagnosis,21,Years_since_PD_diagnosis | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes,0.32242466699972283
S02_ON_OFF,7,stage_1,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,none,all,INT_DURATION_X_MOTOR,interaction,not_constructible,rbf_svc,7,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",predict_proba,728,24,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | SCAU16 | Years_since_PD_diagnosis,53,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXPOSINS_Missing | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.1442676250007935
S02_ON_OFF,7,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,constructed,random_forest,5,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,25,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | PCA_PART_I_PATIENT_3_80 | SCAU14 | SCAU16 | Years_since_PD_diagnosis,51,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | PCA_PART_I_PATIENT_3_80_PC1 | PCA_PART_I_PATIENT_3_80_PC2,0.2124104169997736
S02_ON_OFF,8,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,none,all,INT_DURATION_X_MOTOR,interaction,not_constructible,extra_trees,6,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 1, ""n_estimators"": 300}",predict_proba,728,24,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | SCAU16 | Years_since_PD_diagnosis,52,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.2195306250032445
S02_ON_OFF,8,stage_1,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,not_constructible,extra_trees,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,24,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | SCAU16 | Years_since_PD_diagnosis,52,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1SLPD | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.2092662079994625
S02_ON_OFF,8,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,230,11,ANYFAMPD | DOMSIDE | FEATPOSHYP | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1URIN | SCAU14 | Years_since_PD_diagnosis,29,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | NQ_GAUSSIAN_REVISION | NP1URIN | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.26618587499979185
S02_ON_OFF,9,direct,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,constructed,rbf_svc,9,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",predict_proba,728,25,ANYFAMPD | Age | BMI | DOMSIDE | DOPTHERST | DXBRADY | DXPOSINS | DXRIGID | DXTREMOR | FEATPOSHYP | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1SLPD | NP1URIN | PCA_PART_I_PATIENT_3_80 | SCAU14 | SCAU16 | Years_since_PD_diagnosis,52,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | SCAU14 | SCAU16 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DXPOSINS_Missing | DXPOSINS_No | DXPOSINS_Unknown | DXPOSINS_Yes | DXRIGID_No | DXRIGID_Unknown | DXRIGID_Yes | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | FEATPOSHYP_No | FEATPOSHYP_Uncertain | FEATPOSHYP_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXTREMOR_No | DXTREMOR_Unknown | DXTREMOR_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown | PCA_PART_I_PATIENT_3_80_PC1 | PCA_PART_I_PATIENT_3_80_PC2,0.180570209002326
S02_ON_OFF,9,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,not_applicable,logistic,1,"{""C"": 0.1, ""class_weight"": ""balanced""}",predict_proba,728,15,ANYFAMPD | Age | BMI | DOPTHERST | DXBRADY | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | MCATOT | NP1CNST | NP1RTOT | NP1URIN | Years_since_PD_diagnosis,32,Years_since_PD_diagnosis | Age | MCATOT | FRZGT12M | NQ_GAUSSIAN_REVISION | NP1RTOT | BMI | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DXBRADY_No | DXBRADY_Unknown | DXBRADY_Yes,0.1495289579979726
S02_ON_OFF,9,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,not_applicable,extra_trees,4,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}",predict_proba,230,11,GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1RTOT | NP1SLPD | NP1URIN | SCAU14 | Years_since_PD_diagnosis,22,Years_since_PD_diagnosis | FRZGT12M | SCAU14 | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1RTOT | NP1SLPD | NP1URIN | NP4TOT | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE,0.38389333300074213
S02_ON_OFF,10,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,not_applicable,random_forest,7,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 300}",predict_proba,728,12,ANYFAMPD | DOMSIDE | DOPTHERST | GDS_TOTAL | GROUP_FREEZING_FORM | GROUP_NEUROQOL_FORM | GROUP_PART_III_OFF_STATE | GROUP_PART_III_ON_STATE | GROUP_PART_IV_FORM | NP1CNST | NP1URIN | Years_since_PD_diagnosis,30,Years_since_PD_diagnosis | FRZGT12M | GDS_TOTAL | NQ_GAUSSIAN_REVISION | NP1URIN | NP4TOT | NP1CNST | NP3TOT_ON_MAX | NP3GAIT_ON_MAX | NP3PSTBL_ON_MAX | NHY_ON_MAX | NP3TOT_OFF_MAX | NP3GAIT_OFF_MAX | NP3PSTBL_OFF_MAX | NHY_OFF_MAX | FOG_FORM_MISSING | NQ_FORM_MISSING | PART_IV_FORM_MISSING | ON_STATE_AVAILABLE | OFF_STATE_AVAILABLE | DOPTHERST_Missing | DOPTHERST_No | DOPTHERST_Yes | ANYFAMPD_Missing | ANYFAMPD_No | ANYFAMPD_Yes | DOMSIDE_Left | DOMSIDE_Right | DOMSIDE_Symmetric | DOMSIDE_Unknown,0.31633879099899787
